"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","local_code"
"41193","ZA-0026","small_airport","Blue Mountain Valley Airport","-25.857500076293900","27.627777099609400","4150","AF","ZA","ZA-GT","Hekpoort","no","",""
"41194","ZA-0027","small_airport","Bronkhorstspruit Airport","-25.77138900756840","28.726943969726600","4800","AF","ZA","ZA-GT","Bronkhorstspruit","no","",""
"41195","ZA-0028","small_airport","Wakkerstroom Airport","-27.350000381469700","30.166667938232400","5848","AF","ZA","ZA-MP","Wakkerstroom","no","",""
"41196","ZA-0029","small_airport","Amersfoort Airport","-27.020000457763700","29.8700008392334","4500","AF","ZA","ZA-MP","Amerspoort","no","",""
"41197","ZA-0030","small_airport","Dasville Airport","-26.816667556762700","28.46666717529300","5250","AF","ZA","ZA-MP","Grootviei","no","",""
"41199","ZA-0031","small_airport","Evander Landing Strip Airport","-26.489999771118200","29.079999923706100","5288","AF","ZA","ZA-MP","Evander","no","",""
"41200","ZA-0032","small_airport","New Scotland Airport","-26.299999237060500","30.733333587646500","5280","AF","ZA","ZA-MP","New Scotland","no","",""
"41201","ZA-0033","small_airport","Mooivlei Airport","-26.24799919128420","29.71540069580080","5600","AF","ZA","ZA-MP","Saint Helen","no","",""
"41202","ZA-0034","small_airport","Vanggatfontein Airport","-26.200000762939500","28.816667556762700","5100","AF","ZA","ZA-MP","MIddelburg","no","",""
"41203","ZA-0035","small_airport","Blesbokfontain Airport","-26.17569923400880","29.182199478149400","5294","AF","ZA","ZA-MP","Reedstream Park","no","",""
"41206","ZA-0036","small_airport","Forel Airport","-25.950000762939500","30.116666793823200","6464","AF","ZA","ZA-MP","Carolina","no","",""
"300056","ZA-0037","small_airport","Benics Airport","-25.8188991547","29.221700668300000","5100","AF","ZA","ZA-MP","Witbank","no","",""
"299598","ZA-0038","small_airport","Hippo Pools Airport","-24.199722222200000","30.8125","1145","AF","ZA","ZA-NP","Hippo Pools Resort","no","",""
"41209","ZA-0039","small_airport","Blackie Swart Airport","-25.57550048828130","30.975860595703100","3300","AF","ZA","ZA-MP","Blackie Swart","no","",""
"41211","ZA-0040","small_airport","Lavino Airport","-24.83333396911620","30.100000381469700","2550","AF","ZA","ZA-MP","Lavino","no","",""
"41212","ZA-0041","small_airport","Malamala West Airport","-24.808094024658200","31.50456428527830","1176","AF","ZA","ZA-MP","Sparta","no","",""
"41216","ZA-0042","small_airport","Adamsfontein Airport","-30.581388473510700","25.260000228881800","3970","AF","ZA","ZA-NC","Colesberg","no","",""
"41218","ZA-0043","small_airport","Bosluispan  Airport","-29.850276947021500","18.96555519104000","2874","AF","ZA","ZA-NC","Boluispan","no","",""
"41219","ZA-0044","small_airport","Bateleur Airport","-29.1391658782959","23.648332595825200","3368","AF","ZA","ZA-NC","Maselsfontein","no","",""
"41220","ZA-0045","small_airport","John Weston Airport","-28.733333587646500","24.66666603088380","3936","AF","ZA","ZA-NC","Kimberley","no","",""
"41221","ZA-0046","small_airport","Schmidtsdrif Airport","-28.66666603088380","24.03333282470700","3366","AF","ZA","ZA-NC","Schmidtsdrif","no","",""
"41222","ZA-0047","small_airport","Augrabies Airport","-28.630167007400000","20.320333480800000","2200","AF","ZA","ZA-NC","Orange Falls","no","",""
"41223","ZA-0048","small_airport","Barkley West Airport","-28.532833099365200","24.533832550048800","3800","AF","ZA","ZA-NC","Barkley West","no","",""
"41224","ZA-0049","small_airport","Baken Mine Airport","-28.409250259399400","16.779722213745100","135","AF","ZA","ZA-NC","Drifsand","no","",""
"41226","ZA-0050","small_airport","Warrenton Airport","-28.12070083618160","24.87179946899410","3798","AF","ZA","ZA-NC","Warrenton","no","",""
"41227","ZA-0051","small_airport","Bells Bank Airport","-28.104999542236300","24.378334045410200","3875","AF","ZA","ZA-NC","Witputs","no","",""
"41229","ZA-0052","small_airport","Dippiesfield Airport","-28.032222747802700","23.202777862548800","4500","AF","ZA","ZA-NC","Lohatlha","no","",""
"41230","ZA-0053","small_airport","Ganspan Airport","-27.941667556762700","24.81999969482420","3778","AF","ZA","ZA-NC","Ganspan","no","",""
"41232","ZA-0054","small_airport","Askham Airport","-26.9869441986","20.7772216797","2801","AF","ZA","ZA-NC","Askham","no","FAAK",""
"41233","ZA-0055","small_airport","Barrange Airport","-26.125","22.61888885498050","3300","AF","ZA","ZA-NC","Barrange","no","",""
"41235","ZA-0056","small_airport","Scottburg Airport","-30.28569984436040","30.65690040588380","196","AF","ZA","ZA-NL","Umzinto","no","",""
"41236","ZA-0057","small_airport","Diamond Valley Airport","-30.27199935913090","29.39739990234380","4900","AF","ZA","ZA-NL","Swartberg","no","",""
"41238","ZA-0058","small_airport","Alverstone Airfield","-29.779722213745100","30.718334197998000","2740","AF","ZA","ZA-NL","Mpumalanga","no","",""
"41239","ZA-0059","small_airport","Baynesfield Estate Airport","-29.761667251586900","30.3397216796875","2772","AF","ZA","ZA-NL","Atherstone","no","",""
"41242","ZA-0060","small_airport","Ballito Bay (Dophin Coast) Airport","-29.48889923095700","31.179000854492200","200","AF","ZA","ZA-NL","Ballito Bay","no","",""
"41244","ZA-0061","small_airport","Clan Airport","-29.354900360107400","30.4281005859375","2180","AF","ZA","ZA-NL","York","no","",""
"41246","ZA-0062","small_airport","Amatikulu (Microlight) Airport","-29.098167419433600","31.5049991607666","240","AF","ZA","ZA-NL","Amatikulu","no","",""
"41249","ZA-0063","small_airport","Amphitheatre Lodge Airport","-28.639941","29.147501","3900","AF","ZA","ZA-NL","Ethels Drive","no","",""
"41250","ZA-0064","small_airport","Riverview Airport","-28.433332443237300","32.150001525878900","210","AF","ZA","ZA-NL","Riverview","no","",""
"41251","ZA-0065","small_airport","St Lucia Estuary","-28.350000381469700","32.41666793823240","60","AF","ZA","ZA-NL","St Lucía","no","",""
"41252","ZA-0066","small_airport","Battlefields Airport","-28.131526947021500","30.290416717529300","4040","AF","ZA","ZA-NL","Dundee","no","",""
"41256","ZA-0067","small_airport","Jozini Airport","-27.350000381469700","32.13333511352540","355","AF","ZA","ZA-NL","Jozini","no","",""
"41259","ZA-0068","small_airport","Bonwa Phala Airport","-24.886667251586900","28.047222137451200","3650","AF","ZA","ZA-NP","Bonwa Phala","no","",""
"41260","ZA-0069","small_airport","Ulusaba Airport","-24.7854003906","31.3549003601","1263","AF","ZA","ZA-NP","Ulusaba","no","FAUS",""
"41264","ZA-0070","small_airport","Batavia Airport","-24.668333053588900","26.536666870117200","3195","AF","ZA","ZA-NP","Batavia","no","",""
"41267","ZA-0071","small_airport","Blyde Canyon Airport","-24.574443817138700","30.7772216796875","4300","AF","ZA","ZA-NP","Blyde Canyon","no","",""
"41268","ZA-0072","small_airport","Tanda Tula Airport","-24.533599853500000","31.2999992371","1555","AF","ZA","ZA-NP","Welverdiend","no","FATD",""
"41272","ZA-0073","small_airport","Nederland Airport","-24.301300048828100","31.29129981994630","1298","AF","ZA","ZA-NP","Nederland","no","",""
"41274","ZA-0074","small_airport","Boulders Game Ranch Airport","-24.108055114746100","30.90916633605960","1500","AF","ZA","ZA-NP","Gravelotte","no","",""
"41275","ZA-0075","small_airport","Boulders Game Ranch 2 (Microlight) Airport","-24.086666107177700","30.843889236450200","1500","AF","ZA","ZA-NP","Gravelotte","no","",""
"41276","ZA-0076","small_airport","Ranch Motel Airport","-24.041000366210900","29.27589988708500","4500","AF","ZA","ZA-NP","Polokwane","no","",""
"41277","ZA-0077","small_airport","Babala Lodge Airport","-23.328611373901400","27.60961151123050","2700","AF","ZA","ZA-NP","Fahad Game Reserve","no","",""
"41278","ZA-0078","small_airport","Baltimore Airport","-23.256834030151400","28.408832550048800","3203","AF","ZA","ZA-NP","Baltimore","no","",""
"41279","ZA-0079","small_airport","Bergtop Airport","-22.917943954467800","29.457834243774400","2620","AF","ZA","ZA-NP","Waterpoort","no","",""
"41280","ZA-0080","small_airport","Swartwater Highway Strip Airport","-22.840999603271500","28.20870018005370","2800","AF","ZA","ZA-NP","Swartwater","no","",""
"41281","ZA-0081","small_airport","Alldays (Greater Kuduland) Airport","-22.80380630493160","28.995750427246100","2590","AF","ZA","ZA-NP","Alldays","no","",""
"41282","ZA-0082","small_airport","Alldays Safaris Airport","-22.667200088501000","29.315200805664100","2650","AF","ZA","ZA-NP","Alldays","no","",""
"41283","ZA-0083","small_airport","Avarel Airport","-22.579599380493200","29.968900680542000","2100","AF","ZA","ZA-NP","Mopane","no","",""
"41287","ZA-0084","small_airport","Bospoort Airport","-26.595556259155300","26.22922134399410","5085","AF","ZA","ZA-NW","Bospoort","no","",""
"41290","ZA-0085","small_airport","Mafeking North Airport","-25.792057037353500","25.61103057861330","4181","AF","ZA","ZA-NW","Mafeking","no","",""
"41291","ZA-0086","small_airport","Aero Den Airport","-25.726667404174800","27.739721298217800","4050","AF","ZA","ZA-NW","Brits","no","",""
"41292","ZA-0087","small_airport","Botsalano Airport","-25.53333282470700","25.733333587646500","4659","AF","ZA","ZA-NW","Mathase","no","",""
"41293","ZA-0088","small_airport","Beestekraal Airport","-25.299999237060500","27.53333282470700","3200","AF","ZA","ZA-NW","Massikier","no","",""
"41294","ZA-0089","small_airport","Lobatse Southeast Airport","-25.246200561523400","25.881900787353500","3742","AF","ZA","ZA-NW","Nkwedumang","no","",""
"41299","ZA-0090","small_airport","Assegaay Bosch Game Lodge Airport","-33.760250091552700","21.547222137451200","620","AF","ZA","ZA-WC","Vanwyksdorp","no","",""
"41300","ZA-0091","small_airport","Altona Airport","-33.707637786865200","18.646249771118200","261","AF","ZA","ZA-WC","Philadelphia","no","",""
"41308","ZA-0092","small_airport","Holrivier Airport","-31.566667556762700","18.383333206176800","225","AF","ZA","ZA-WC","Viermuisklip","no","",""
"41309","ZA-0093","small_airport","Britstown Airport","-30.58333396911620","23.516666412353500","3500","AF","ZA","ZA-NC","Britstown","no","",""
"41603","ZA-0094","small_airport","Hazyview Airport","-25.050100326538100","31.131900787353500","1810","AF","ZA","ZA-MP","Hazyview","no","",""
"41604","ZA-0095","small_airport","Khoka Moya Airport","-24.593000411987300","31.41510009765630","1440","AF","ZA","ZA-NP","Khoka Moya","no","",""
"41605","ZA-0096","small_airport","Mkambati Airport","-31.283300399780300","29.966699600219700","560","AF","ZA","ZA-EC","Mkambati","no","",""
"41606","ZA-0097","small_airport","Inyati Airport","-24.777700424194300","31.385499954223600","1245","AF","ZA","ZA-NP","Inyati","no","",""
"41607","ZA-0098","small_airport","Tshipise Airport","-22.619300842285200","30.175600051879900","1786","AF","ZA","ZA-NP","Tshipise","no","",""
"41843","ZA-0099","small_airport","Holbank Airport","-26.570999145507800","30.243000030517600","","AF","ZA","ZA-MP","","no","",""
"41844","ZA-0100","small_airport","Bapsfontein Airport","-25.99188889","28.41583333","5292","AF","ZA","ZA-GT","Bapsfontein","no","",""
"41845","ZA-0101","small_airport","Sappi / Ngodwana","-25.58867835998540","30.622364044189500","","AF","ZA","ZA-MP","","no","",""
"300640","ZA-0102","closed","Castle Bromwich Aerodrome/RAF Castle Bromwich","52.517222","-1.786667","","EU","GB","GB-ENG","Warwickshire","no","",""
"29723","ZA-0103","small_airport","Bredasdorp Airport","-34.665","20.0628","30","AF","ZA","ZA-WC","Bredasdorp","no","FABR",""
"299605","ZA-0104","small_airport","Winterveldt Mine Airport","-24.665","30.18528","3000","AF","ZA","ZA-NP","Doornbosch","no","FAWT","FAWT"
"299614","ZA-0105","small_airport","Aviators Paradise Field","-25.69389","27.7825073972","3800","AF","ZA","ZA-GT","","no","FAAP",""
"300057","ZA-0106","small_airport","Benics Airport","-25.8188991547","29.221700668300000","5100","AF","ZA","ZA-MP","Witbank","no","",""
"300670","ZA-0107","closed","Robben Island Airstrip","-33.8004044125","18.363733291600000","","AF","ZA","ZA-WC","","no","",""
"308162","ZA-0108","small_airport","Bethal Airport","-26.480902","29.466671","5475","AF","ZA","ZA-MP","Bethal","no","",""
"308195","ZA-0109","small_airport","Bloemhof Airport","-27.6094","25.5794","4127","AF","ZA","ZA-NW","Bloemhof","no","",""
"309043","ZA-0110","small_airport","Panorama Airfield","-26.329316","28.068469","5000","AF","ZA","ZA-GT","Alberton","no","","PAN"
"310576","ZA-0111","small_airport","Kudu Private Nature Reserve","-24.995","30.403333333300000","4580","AF","ZA","ZA-MP","","no","",""
"310578","ZA-0112","small_airport","Fly Inn Estate","-25.9711496926","28.3502766059","5300","AF","ZA","ZA-GT","","no","",""
"310582","ZA-0113","small_airport","Sunset Shores Airfield","-26.8512013063","28.198428154","4955","AF","ZA","ZA-GT","Sunset Shores","no","",""
"310585","ZA-0114","small_airport","Zebula Golf Estate & Spa","-24.755833","27.97","","AF","ZA","ZA-U-A","Zebula Golf Estate & Spa","no","",""
"312261","ZA-0115","small_airport","High Way Airfield","-33.9508694444","22.9803583333","","AF","ZA","ZA-WC","","no","",""
"312610","ZA-0116","small_airport","Pumba air strip","-33.391911","26.346392","","AF","ZA","ZA-EC","Nelson Mandela Bay","no","",""
"312611","ZA-0117","heliport","Pumba Helipad","-33.387799","26.410595","","AF","ZA","ZA-EC","Nelson Mandela Bay","no","",""
"312612","ZA-0118","closed","Unknown (near Simon's Town)","-34.206585","18.427413","","AF","ZA","ZA-EC","","no","",""
"312624","ZA-0119","heliport","Cape Town Heliport","-33.901018","18.425936","","AF","ZA","ZA-WC","","no","",""
"312691","ZA-0120","small_airport","Morningstar","-33.757978","18.550403","200","AF","ZA","ZA-WC","","no","",""
"314349","ZA-0121","closed","Munster Airfield","-31.0033","30.2487","180","AF","ZA","ZA-EC","Glenmore Beach","no","",""
"315404","ZA-0122","small_airport","Au Beep Flats Airport","-28.1081","16.8936","190","AF","ZA","ZA-NC","Sendelingsdrif","no","",""
"315406","ZA-0123","small_airport","Vanrhynsdorp Airport","-31.5943","18.7468","490","AF","ZA","ZA-WC","Vanrhynsdorp","no","",""
"315407","ZA-0124","small_airport","Doringbaai Airstrip","-31.8057","18.2384","130","AF","ZA","ZA-WC","Doringbaai","no","",""
"315408","ZA-0125","small_airport","Papendorp Airport","-31.6736","18.1737","260","AF","ZA","ZA-WC","Papendorp","no","",""
"315409","ZA-0126","small_airport","Monosite Airfield","-31.1227","18.6095","940","AF","ZA","ZA-WC","Nuwerus","no","",""
"315410","ZA-0127","small_airport","Skaapvlei Airport","-31.4996","18.0643","420","AF","ZA","ZA-WC","Skaapvlei Farmstead","no","",""
"315411","ZA-0128","closed","Garies Airport","-30.6075","17.9039","1348","AF","ZA","ZA-NC","Garies","no","",""
"315416","ZA-0129","small_airport","Hondeklip Bay Airstrip","-30.3366","17.2896","100","AF","ZA","ZA-NC","Hondeklip Bay","no","",""
"315418","ZA-0130","small_airport","Gamoep Airstrip","-29.9214","18.4237","3140","AF","ZA","ZA-NC","Gamoep","no","",""
"315419","ZA-0131","small_airport","Nababiep Airport","-29.524","17.781","2830","AF","ZA","ZA-NC","Nababeep","no","",""
"315420","ZA-0132","small_airport","Buffels River Airport","-29.6265","17.4522","615","AF","ZA","ZA-NC","Buffelsbank","no","",""
"315421","ZA-0133","small_airport","Spektakel Airport","-29.6678","17.6008","615","AF","ZA","ZA-NC","Spektakel","no","",""
"315423","ZA-0134","small_airport","Annakop Airport","-29.1057","19.0791","2528","AF","ZA","ZA-NC","Annakop","no","",""
"317509","ZA-0135","closed","Nossob Airport","-25.4316","20.5975","3200","AF","ZA","ZA-NC","Nossob Rest Camp","no","",""
"317512","ZA-0136","small_airport","Kirstonia Airport","-25.4681","23.6971","3455","AF","ZA","ZA-NW","Bray","no","",""
"317619","ZA-0137","small_airport","Treverton College Airstrip","-29.1944","30.0149","4635","AF","ZA","ZA-NL","Mooi River","no","",""
"317620","ZA-0138","small_airport","Singita Safari Lodge Airport","-24.801985","31.42194","1365","AF","ZA","ZA-MP","Singita Safari Lodge","no","FASP",""
"318474","ZA-0139","small_airport","Tosca Airport","-25.875702","23.962922","","AF","ZA","ZA-NW","Tosca","no","",""
"318475","ZA-0140","heliport","Kuruman Hospital Heliport","-27.459904","23.443762","","AF","ZA","ZA-NC","Kuruman","no","",""
"318835","ZA-0141","small_airport","Groblershoop Airport","-28.912138","21.992947","","AF","ZA","ZA-NC","Groblershoop","no","",""
"318836","ZA-0142","small_airport","Hopetown Airport","-29.630074","24.095224","","AF","ZA","ZA-NC","Hopetown","no","",""
"318837","ZA-0143","small_airport","Orania Airport","-29.816521","24.394959","","AF","ZA","ZA-NC","Orania","no","",""
"318838","ZA-0144","small_airport","Luckhof Airport","-29.737988","24.780042","","AF","ZA","ZA-FS","Luckhof","no","",""
"318839","ZA-0145","small_airport","Jacobsdal Airport","-29.11701","24.785856","","AF","ZA","ZA-FS","Jacobsdal","no","",""
"318840","ZA-0146","small_airport","Griekwastad Airport","-28.832734","23.27354","","AF","ZA","ZA-NC","Griekwastad","no","",""
"318841","ZA-0147","small_airport","Lady Grey Golf Course Airstrip","-30.706581","27.208231","","AF","ZA","ZA-EC","Lady Grey","no","",""
"318842","ZA-0148","small_airport","Hanover Airport","-31.075719","24.452623","","AF","ZA","ZA-NC","Hanover","no","",""
"318843","ZA-0149","small_airport","Vosburg Airport","-30.588342","22.894196","","AF","ZA","ZA-NC","Vosburg","no","",""
"318845","ZA-0150","small_airport","Van Zylsrus Airport","-26.887344","22.06304","","AF","ZA","ZA-NC","Van Zylsrus","no","",""
"324962","ZA-0151","small_airport","Leeukop Farm Airfield","-26.867884","28.075958","5000","AF","ZA","ZA-FS","","no","",""
"324963","ZA-0152","small_airport","Vaal Dam Airfield","-26.94099","28.14281","5000","AF","ZA","ZA-FS","","no","",""
"326497","ZA-0153","small_airport","Elandspad Airfield","-34.433548","20.722225","293","AF","ZA","ZA-WC","","no","",""
"323205","ZA-0154","small_airport","Shingwedzi Camp Airstrip","-23.114988","31.427508","","AF","ZA","ZA-NP","Shingwedzi","no","",""
"323206","ZA-0155","small_airport","Letaba Rest Camp Airstrip","-23.833534","31.570522","","AF","ZA","ZA-NP","","no","",""
"323207","ZA-0156","small_airport","Pafuri Camp Airstrip","-22.415096","31.213011","","AF","ZA","ZA-NP","Pafuri","no","",""
"323208","ZA-0157","small_airport","Mutele-Masisi Airport","-22.507196","30.891882","","AF","ZA","ZA-NP","Mutele","no","",""
"326499","ZA-0158","closed","Old George Airfield","-33.975","22.418302","689","AF","ZA","ZA-WC","George","no","",""
"331866","ZA-0159","small_airport","SKA SA Karoo Landing Strip","-30.6938","21.4608","3427","AF","ZA","ZA-NC","Carnarvon","no","",""
"332375","ZA-0160","closed","Chalumna River Airstrip","-33.21","27.572","20","AF","ZA","ZA-EC","Kayser's Beach","no","",""
"330312","ZA-0161","small_airport","Klipriver Airfield, South Africa","-26.475684","28.111032","5001","AF","ZA","ZA-GT","Midvaal","no","",""
"330555","ZA-0162","small_airport","Bingelela","-28.711116","29.331242","3731","AF","ZA","ZA-NL","Bergville","no","",""
"333001","ZA-0163","small_airport","Kalahari Oryx","-28.421977","22.200966","2880","AF","ZA","ZA-NC","Upington","no","",""
"331107","ZA-0169","small_airport","Lekoa Lodge","-26.945571","28.718068","5085","AF","ZA","ZA-U-A","26°56’44.84”S 28°42’47.79”E","no","","FALEKOA"
"31753","ZA-KIG","small_airport","Koingnaas Airport","-30.18779945373540","17.279199600219700","228","AF","ZA","ZA-NC","Koingnaas","no","",""
"27188","ZBAA","large_airport","Beijing Capital International Airport","40.080101013183600","116.58499908447300","116","AS","CN","CN-11","Beijing","yes","ZBAA",""
"330820","ZBAD","large_airport","Beijing Daxing International Airport","39.509945","116.41092","98","AS","CN","CN-13","Beijing / Langfang","yes","ZBAD",""
"32006","ZBBB","medium_airport","Beijing Xijiao Airport","39.9608","116.257004","","AS","CN","CN-11","Beijing","no","ZBBB",""
"327347","ZBCD","medium_airport","Chengde Puning Airport","41.1225","118.073889","","AS","CN","CN-13","Chengde","yes","ZBCD",""
"30829","ZBCF","medium_airport","Chifeng Airport","42.23500061035160","118.90799713134800","","AS","CN","CN-15","Chifeng","yes","ZBCF",""
"30830","ZBCZ","small_airport","Changzhi Airport","36.247501","113.125999","","AS","CN","CN-14","Changzhi","yes","ZBCZ",""
"318174","ZBDH","medium_airport","Qinhuangdao Beidaihe Airport","39.666389","119.058889","46","AS","CN","CN-13","Qinhuangdao","yes","ZBDH",""
"300513","ZBDS","medium_airport","Ordos Ejin Horo Airport","39.49","109.861388889","4557","AS","CN","CN-15","Ordos","yes","ZBDS",""
"30876","ZBDT","small_airport","Datong Airport","40.060299","113.482002","3442","AS","CN","CN-14","Datong","yes","ZBDT",""
"300671","ZBER","medium_airport","Erenhot Saiwusu International Airport","43.4225","112.096667","3301","AS","CN","CN-15","Erenhot","yes","ZBER",""
"315854","ZBES","medium_airport","Arxan Yi'ershi Airport","47.3106","119.9117","2925","AS","CN","CN-15","Arxan","yes","ZBES",""
"300860","ZBHD","medium_airport","Handan Airport","36.5258333333","114.425555556","229","AS","CN","CN-42","Handan","yes","ZBHD",""
"27189","ZBHH","large_airport","Baita International Airport","40.851398","111.823997","3556","AS","CN","CN-15","Hohhot","yes","ZBHH",""
"327443","ZBHZ","medium_airport","Holingol Huolinhe Airport","45.487222","119.407222","","AS","CN","CN-15","Holingol","yes","ZBHZ",""
"42781","ZBK","closed","Žabljak Airport","43.116669","19.233334","4252","EU","ME","ME-21","Žabljak Airport","no","",""
"27190","ZBLA","medium_airport","Hulunbuir Hailar Airport","49.205002","119.824997","2169","AS","CN","CN-15","Hailar","yes","ZBLA",""
"323216","ZBLF","medium_airport","Linfen Qiaoli Airport","36.132629","111.641236","1483","AS","CN","CN-14","Linfen","yes","ZBLF",""
"327444","ZBLL","medium_airport","Lüliang Airport","37.683333","111.142778","","AS","CN","CN-61","Lüliang","yes","ZBLL",""
"322165","ZBMZ","medium_airport","Manzhouli Xijiao Airport","49.566667","117.33","2231","AS","CN","CN-15","","yes","ZBMZ",""
"44093","ZBNY","large_airport","Beijing Nanyuan Airport","39.782798767089800","116.38800048828100","","AS","CN","CN-11","Beijing","yes","ZBNY",""
"30679","ZBOW","medium_airport","Baotou Airport","40.560001373291000","109.99700164794900","3321","AS","CN","CN-15","Baotou","yes","ZBOW",""
"32295","ZBSH","closed","Shanhaiguan Airport","39.968102","119.731003","30","AS","CN","CN-13","Qinhuangdao","no","ZBSH",""
"27191","ZBSJ","medium_airport","Shijiazhuang Daguocun International Airport","38.28070068359380","114.6969985961910","233","AS","CN","CN-13","Shijiazhuang","yes","ZBSJ",""
"27192","ZBTJ","large_airport","Tianjin Binhai International Airport","39.124401092500000","117.346000671","10","AS","CN","CN-12","Tianjin","yes","ZBTJ",""
"32440","ZBTL","medium_airport","Tongliao Airport","43.556702","122.199997","2395","AS","CN","CN-15","Tongliao","yes","ZBTL",""
"327445","ZBUC","medium_airport","Ulanqab Jining Airport","41.129722","113.108056","","AS","CN","CN-15","Ulanqab","yes","ZBUC",""
"308728","ZBUH","small_airport","Wuhai Airport","39.7934","106.7993","3650","AS","CN","CN-15","Wuhai","yes","ZBUH",""
"35315","ZBUL","small_airport","Ulanhot Airport","46.195333","122.008333","","AS","CN","CN-15","Ulanhot","yes","ZBUL",""
"32700","ZBXH","medium_airport","Xilinhot Airport","43.91559982299810","115.96399688720700","","AS","CN","CN-15","Xilinhot","yes","ZBXH",""
"308722","ZBXT","small_airport","Xingtai Dalian Airport","36.8831","114.4293","280","AS","CN","CN-13","Xingtai","no","ZBXT",""
"323217","ZBXZ","small_airport","Xinzhou Wutaishan Airport","38.597456","112.969173","2527","AS","CN","CN-14","Xinzhou","yes","ZBXZ",""
"300455","ZBYC","small_airport","Yuncheng Guangong Airport","35.116391","111.031388889","1242","AS","CN","CN-61","Yuncheng","yes","ZBYC",""
"27193","ZBYN","large_airport","Taiyuan Wusu Airport","37.74689865112310","112.62799835205100","2575","AS","CN","CN-14","Taiyuan","yes","ZBYN",""
"314499","ZBYZ","medium_airport","Bayannur Tianjitai Airport","40.926","107.7428","3400","AS","CN","CN-15","Bavannur","yes","ZBYZ",""
"323666","ZBZL","medium_airport","Chengjisihan Airport","47.865833","122.767503","928","AS","CN","CN-15","Zhalantun","yes","ZBZL",""
"315507","ZDY","small_airport","Delma Airport","24.51","52.3352","30","AS","AE","AE-AZ","Delma Island","yes","OMDL",""
"307352","ZEN","small_airport","Zenag Airport","-6.9522222222200000","146.61625","3200","OC","PG","PG-MPL","Zenag","no","AYZA","ZEN"
"30708","ZGBH","small_airport","Beihai Airport","21.5394","109.293999","","AS","CN","CN-45","Beihai","yes","ZGBH",""
"30825","ZGCD","medium_airport","Changde Airport","28.9188995361","111.63999939","128","AS","CN","CN-43","Changde","yes","ZGCD",""
"300890","ZGCJ","medium_airport","Zhijiang Airport","27.4411111111","109.7","882","AS","CN","CN-43","Huaihua","yes","ZGCJ",""
"30958","ZGDY","small_airport","Dayong Airport","29.1028","110.443001","692","AS","CN","CN-43","Dayong","yes","ZGDY",""
"27194","ZGGG","large_airport","Guangzhou Baiyun International Airport","23.39240074157720","113.29900360107400","50","AS","CN","CN-44","Guangzhou","yes","ZGGG",""
"27195","ZGHA","large_airport","Changsha Huanghua International Airport","28.189199447600000","113.220001221","217","AS","CN","CN-43","Changsha","yes","ZGHA",""
"318152","ZGHC","medium_airport","Hechi Jinchengjiang Airport","24.805","107.6997","2221","AS","CN","CN-45","Hechi","yes","ZGHC",""
"316764","ZGHU","small_airport","Huayuan Airport","44.2421","85.8905","1700","AS","CN","CN-65","Shihezi","yes","ZWHZ",""
"31610","ZGHY","small_airport","Hengyang Nanyue Airport","26.9053","112.627998","","AS","CN","CN-43","Hengyang","yes","ZGHY",""
"27196","ZGKL","large_airport","Guilin Liangjiang International Airport","25.21809959411620","110.03900146484400","570","AS","CN","CN-45","Guilin City","yes","ZGKL",""
"308237","ZGLD","small_airport","Luoding Sulong Airport.","22.711169","111.60134","190","AS","CN","CN-44","Louding City","no","ZGLD",""
"308238","ZGLG","medium_airport","Lingling Airport","26.338661","111.610043","340","AS","CN","CN-43","Yongzhou","yes","ZGLG",""
"35314","ZGMX","small_airport","Meixian Airport","24.350000381469700","116.13300323486300","","AS","CN","CN-44","Meixian","yes","ZGMX",""
"27197","ZGNN","large_airport","Nanning Wuxu Airport","22.608299255371100","108.1719970703130","421","AS","CN","CN-45","Nanning","yes","ZGNN",""
"32400","ZGOW","medium_airport","Jieyang Chaoshan International Airport","23.552","116.5033","","AS","CN","CN-44","Shantou","yes","ZGOW",""
"30593","ZGSD","medium_airport","Zhuhai Jinwan Airport","22.006399","113.375999","23","AS","CN","CN-44","Zhuhai","yes","ZGSD",""
"327446","ZGSY","medium_airport","Shaoyang Wugang Airport","26.802","110.642","1444","AS","CN","CN-43","Shaoyang","yes","ZGSY",""
"27198","ZGSZ","large_airport","Shenzhen Bao'an International Airport","22.639299392700200","113.81099700927700","13","AS","CN","CN-44","Shenzhen","yes","ZGSZ",""
"32685","ZGWZ","closed","Wuzhou Changzhoudao Airport","23.456699","111.248001","89","AS","CN","CN-45","Wuzhou","no","ZGWZ",""
"32701","ZGXN","small_airport","Xingning Airport","24.1492","115.758003","","AS","CN","CN-44","Xingning","no","ZGXN",""
"31874","ZGZH","medium_airport","Liuzhou Bailian Airport","24.2075","109.390999","295","AS","CN","CN-45","Liuzhou","yes","ZGZH",""
"32743","ZGZJ","medium_airport","Zhanjiang Airport","21.214399","110.358002","125","AS","CN","CN-44","Zhanjiang","yes","ZGZJ",""
"30670","ZHAY","small_airport","Anyang Airport","36.1339","114.344002","","AS","CN","CN-41","Anyang","no","ZHAY",""
"27199","ZHCC","large_airport","Zhengzhou Xinzheng International Airport","34.519699096700000","113.841003418","495","AS","CN","CN-41","Zhengzhou","yes","ZHCC",""
